,white_tfidf,bad_tfidf,dept_tfidf,dept_on_credit_tfidf,dept_not_on_credit_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,dept_on_credit_cate_app_num,dept_on_credit_cate/all,dept_not_on_credit_cate_app_num,dept_not_on_credit_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf
22,0.2504550882129609,0.3093212143448424,0.349849193036965,0.3068551756392013,0.24367546308644467,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9282317774567893
23,0.2788365182506654,0.21574494616652085,0.1788000408288819,0.23239217125284975,0.24367546308644467,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.023048770905150024
24,0.0785741962813823,0.19672350877854552,0.3079101237094239,0.26357444648540385,0.26382626438725626,0.31909345236586933,0,0.0,0,0.0,1,0.0026666666666666666,0,0.0,0,0.0,0,0.0,0.0005235086523908655
25,0.2195243426048085,0.21574494616652085,0.2433176200448144,0.2512749490338267,0.2843026215020881,0.19677321287603008,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.002944423489036025
26,0.195509262904364,0.21574494616652085,0.18875304078321506,0.2512749490338267,0.24367546308644467,0.21032403178392087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00047188633694003824
27,0.2788365182506654,0.21501696411060922,0.1841165395429822,0.24730704322851305,0.24367546308644467,0.29254552646479914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.029965008331058685
28,0.2928676395255256,0.21574494616652085,0.08373821648604046,0.20303363687573334,0.20562709444361585,0.19233712562448085,0,0.0,0,0.0,1,0.005050505050505051,0,0.0,0,0.0,0,0.0,0.04382408389723398
29,0.18807372727658797,0.26067272220779186,0.30330029438698475,0.2512749490338267,0.24367546308644467,0.25848362140274816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2984495353758414
30,0.18360233379352978,0.21574494616652085,0.1451859024715083,0.2512749490338267,0.22262539722531435,0.2666114530533442,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0287477468436307e-05
31,0.18826955196573614,0.48617334678970603,0.1938794362152708,0.2512749490338267,0.24367546308644467,0.2608283322388022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9127083517058484
32,0.2788365182506654,0.273566289964725,0.3602860295807588,0.2889647082252764,0.24367546308644467,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7020332333042345
33,0.2788365182506654,0.21574494616652085,0.2022119202329273,0.2512749490338267,0.24367546308644467,0.24245898859216145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0020126382052062957
34,0.2788365182506654,0.41094946201445026,0.40403648588522506,0.20303363687573334,0.24367546308644467,0.2823717043348323,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.005015539541232348
35,0.2788365182506654,0.21574494616652085,0.20595478099342437,0.25655555673435404,0.24367546308644467,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.538061443536868
36,0.2788365182506654,0.23806701986645523,0.32342073594289966,0.2512749490338267,0.2843026215020881,0.21534994343396802,0,0.0,0,0.0,1,0.00558659217877095,0,0.0,0,0.0,0,0.0,0.02203298996279105
37,0.2788365182506654,0.3313394512109474,0.19726667438979145,0.2512749490338267,0.20562709444361585,0.29254552646479914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.028937051319619145
38,0.2788365182506654,0.21574494616652085,0.16858503569921585,0.2512749490338267,0.24367546308644467,0.19275233303100728,0,0.0,0,0.0,1,0.006097560975609756,0,0.0,0,0.0,0,0.0,0.2040804709321411
39,0.2924963501342267,0.21574494616652085,0.2564161139722778,0.3678610873170609,0.2274246692493292,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.03877765063541623
40,0.2788365182506654,0.21574494616652085,0.14188353806823328,0.25655555673435404,0.24367546308644467,0.19442850867631156,0,0.0,0,0.0,2,0.005420054200542005,0,0.0,0,0.0,0,0.0,0.002232736054024385
41,0.3145545269841758,0.21574494616652085,0.22796946500981027,0.30611087932429487,0.24367546308644467,0.43400257692686256,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.14686233003565163
42,0.2788365182506654,0.21574494616652085,0.15930883120177022,0.2512749490338267,0.24367546308644467,0.3416118787943687,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7884138627637783
43,0.2788365182506654,0.14624108308182326,0.4775301131531341,0.2752476289352048,0.24367546308644467,0.12266973952234562,0,0.0,0,0.0,2,0.010810810810810811,0,0.0,0,0.0,0,0.0,1.3188744294417883e-05
44,0.2788365182506654,0.21574494616652085,0.25382623245765656,0.30828174616879883,0.24367546308644467,0.2374244257298053,0,0.0,0,0.0,1,0.006211180124223602,0,0.0,0,0.0,0,0.0,0.6686727185687767
45,0.1746204427130479,0.3954067478863059,0.3842499279402418,0.24360005383447195,0.24367546308644467,0.16873965035288715,0,0.0,0,0.0,1,0.004672897196261682,0,0.0,0,0.0,0,0.0,0.0816841828571273
46,0.2788365182506654,0.23626678156177802,0.21972754310051348,0.2512749490338267,0.24367546308644467,0.2525211845825666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0032475710271469803
47,0.22755019035106044,0.21574494616652085,0.24920668561279938,0.2512749490338267,0.23662298349176727,0.1909612083298883,0,0.0,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0.027788951695144424
48,0.2788365182506654,0.1909173608360945,0.3003572954129478,0.26499367972029014,0.35117075087309196,0.2942482756810571,0,0.0,0,0.0,1,0.0058823529411764705,0,0.0,0,0.0,0,0.0,0.5617276644113307
49,0.28808191489282037,0.3313394512109474,0.28679589472609635,0.3536908917006256,0.24367546308644467,0.3507571256470309,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5538450512117978
50,0.312084173283533,0.21574494616652085,0.2512838274807016,0.23214423974157467,0.22262539722531435,0.3507571256470309,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.36199833973884427
51,0.2788365182506654,0.21574494616652085,0.2685216337805901,0.2512749490338267,0.23662298349176727,0.22261980354151797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0938080426760518
52,0.18676909929522845,0.21574494616652085,0.19466662646939842,0.2512749490338267,0.24367546308644467,0.17072057386720227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0023230488595094184
53,0.2788365182506654,0.21574494616652085,0.19969929097355574,0.23239217125284975,0.24367546308644467,0.2078596440774141,0,0.0,0,0.0,1,0.006369426751592357,0,0.0,0,0.0,0,0.0,0.0005640421183606551
54,0.2788365182506654,0.21574494616652085,0.1975082938452475,0.23004756092823803,0.24367546308644467,0.22261980354151797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0855104570269415
55,0.2788365182506654,0.1909173608360945,0.1640952932100701,0.2512749490338267,0.24367546308644467,0.24245898859216145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0006669561719359025
56,0.2788365182506654,0.14988617568259546,0.2669831845759889,0.2512749490338267,0.24367546308644467,0.2716912668068735,0,0.0,0,0.0,4,0.041237113402061855,0,0.0,0,0.0,0,0.0,0.020029086424456968
57,0.2788365182506654,0.1909173608360945,0.1792429702658213,0.2512749490338267,0.24367546308644467,0.2374244257298053,0,0.0,0,0.0,1,0.005847953216374269,0,0.0,0,0.0,0,0.0,0.006007851231362893
58,0.2788365182506654,0.21574494616652085,0.270370384679259,0.2512749490338267,0.24367546308644467,0.22261980354151797,0,0.0,0,0.0,1,0.00625,0,0.0,0,0.0,0,0.0,0.08585420901656973
59,0.2788365182506654,0.349742966557555,0.23009714888921196,0.23004756092823803,0.2274246692493292,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.06602635206607527
60,0.2906231097700235,0.21574494616652085,0.17445023704759932,0.2502189085556829,0.24367546308644467,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1840876777836345
61,0.2788365182506654,0.21574494616652085,0.1441227378960131,0.2512749490338267,0.24367546308644467,0.22939079505276724,0,0.0,0,0.0,2,0.010362694300518135,0,0.0,0,0.0,0,0.0,0.019342674890871533
62,0.23288247784561628,0.19752401190861862,0.2915821423667555,0.24624941093048772,0.2274246692493292,0.2581448384958051,0,0.0,0,0.0,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,0.09274166183535429
63,0.2788365182506654,0.21574494616652085,0.154799166879584,0.2512749490338267,0.2274246692493292,0.2005971667253062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0003379654919257888
64,0.3827520795694962,0.21574494616652085,0.3474513327940649,0.25655555673435404,0.24367546308644467,0.3258683646809542,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1558610119679366
65,0.2788365182506654,0.21574494616652085,0.12864760409491718,0.22862383233194655,0.2253015217561753,0.23075666880491857,0,0.0,0,0.0,2,0.01015228426395939,0,0.0,0,0.0,0,0.0,0.003711076185457383
66,0.2788365182506654,0.36094180036050466,0.2509394205114131,0.2305422122766054,0.27820385387523683,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.11787137216490581
67,0.24111267929995422,0.21574494616652085,0.23504669225217495,0.23004756092823803,0.24367546308644467,0.22261980354151797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00887013555686349
68,0.280379977576664,0.23626678156177802,0.35187812249770306,0.2512749490338267,0.24367546308644467,0.16112160345627685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.003812669802656336
69,0.2788365182506654,0.21574494616652085,0.33515712717257323,0.2512749490338267,0.24367546308644467,0.20873663749648136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0812068427432269
70,0.2788365182506654,0.2651555264509777,0.35087699329285515,0.3123876086927219,0.24367546308644467,0.21534994343396802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.24480384555656787
71,0.2788365182506654,0.20545279659429044,0.496389712163533,0.27281497844874986,0.2872276212079584,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4776654542107139
72,0.2788365182506654,0.21574494616652085,0.21087260432364874,0.23122541336521302,0.24367546308644467,0.19620670940577725,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.37616757607694995
73,0.2788365182506654,0.21807082430103497,0.17650377517464683,0.21121397811542186,0.26382626438725626,0.22261980354151797,0,0.0,0,0.0,1,0.006493506493506494,0,0.0,0,0.0,0,0.0,0.331757921716768
74,0.17881048388452442,0.21574494616652085,0.4694687629667902,0.28485072851445353,0.24491986576144645,0.30538762261016805,0,0.0,0,0.0,1,0.004739336492890996,0,0.0,0,0.0,0,0.0,0.570927739006926
75,0.2788365182506654,0.21574494616652085,0.2701239006918699,0.2512749490338267,0.2872276212079584,0.2716912668068735,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.20392391983591587
76,0.23032743836363737,0.43437330809756286,0.16393071727338904,0.2261990918285094,0.24367546308644467,0.30460885745565636,0,0.0,0,0.0,26,0.13402061855670103,0,0.0,0,0.0,0,0.0,0.01827116045189445
77,0.2788365182506654,0.424197033200831,0.7851603795860289,0.2512749490338267,0.34432766708337764,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8536855020729123
78,0.2788365182506654,0.19752401190861862,0.14996127900959505,0.21589545431009666,0.2843026215020881,0.21032403178392087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0003425705026592729
79,0.19410457347649054,0.1909173608360945,0.4500637201543913,0.31255138464863746,0.27901924845376297,0.2422094351882949,0,0.0,0,0.0,1,0.005050505050505051,0,0.0,0,0.0,0,0.0,0.09582342039113632
80,0.2788365182506654,0.7085892497073976,0.34918410056082394,0.2128753295097869,0.24367546308644467,0.33586303100890286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9982063390988563
81,0.24094398593122474,0.21807082430103497,0.23110678079433275,0.30611087932429487,0.2843026215020881,0.2374244257298053,0,0.0,0,0.0,1,0.00641025641025641,0,0.0,0,0.0,0,0.0,0.0012270965349363996
82,0.2788365182506654,0.23626678156177802,0.1288776751783938,0.2128753295097869,0.24367546308644467,0.2331421922944056,0,0.0,0,0.0,1,0.007575757575757576,0,0.0,0,0.0,0,0.0,0.001125978977320798
83,0.2788365182506654,0.1909173608360945,0.2744199401564407,0.29321600268368625,0.2872276212079584,0.21032403178392087,0,0.0,0,0.0,1,0.006535947712418301,0,0.0,0,0.0,0,0.0,0.2640958443075114
84,0.39972016198896365,0.3798879983325689,0.21505451394952843,0.29499787789697746,0.2444239272375616,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.28395663451424297
85,0.2788365182506654,0.21574494616652085,0.211206782213366,0.2512749490338267,0.22262539722531435,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0007857772082128082
86,0.2788365182506654,0.21574494616652085,0.2635365254941642,0.2816715706284037,0.24367546308644467,0.22261980354151797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.48436212112117505
87,0.31329235304612524,0.21574494616652085,0.23680506236409649,0.24195100696422744,0.24367546308644467,0.24648788427233131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.06632201972893546
88,0.19063980852447412,0.37759120019986747,0.29185043288626356,0.3011651566569468,0.37068730453616827,0.2656051239662422,0,0.0,0,0.0,1,0.003048780487804878,0,0.0,0,0.0,0,0.0,2.450200425145202e-05
89,0.2788365182506654,0.21064111354894596,0.4462826528923568,0.2889647082252764,0.26382626438725626,0.2436623582756371,0,0.0,0,0.0,1,0.006134969325153374,0,0.0,0,0.0,0,0.0,0.6295760890053105
90,0.2788365182506654,0.21574494616652085,0.2794936012145566,0.2669802071763828,0.24367546308644467,0.21032403178392087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12257175499645183
91,0.2788365182506654,0.21574494616652085,0.20044660909005615,0.25655555673435404,0.24367546308644467,0.2885479436408177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.010811070791365346
92,0.10068165184840407,0.21574494616652085,0.2116793189067453,0.25655555673435404,0.24367546308644467,0.22939079505276724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.003543711815839361
93,0.2951125652309237,0.2343507399426231,0.45242253284646156,0.25655555673435404,0.24367546308644467,0.2897745521116132,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8497082903683795
94,0.2788365182506654,0.26067272220779186,0.22478876141017132,0.2512749490338267,0.24367546308644467,0.21032403178392087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.03479675829130304
95,0.15032917422782688,0.2651555264509777,0.19781908376618917,0.2512749490338267,0.24367546308644467,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5467692220328839
96,0.23288247784561628,0.21574494616652085,0.18769171224338793,0.2512749490338267,0.18940365994275474,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.001646978133198204
97,0.2788365182506654,0.21574494616652085,0.30576267561746,0.2512749490338267,0.2274246692493292,0.24245898859216145,0,0.0,0,0.0,2,0.011834319526627219,0,0.0,0,0.0,0,0.0,0.19715680974897495
98,0.23288247784561628,0.8371347391283375,0.23171668907125278,0.2512749490338267,0.25811488614620337,0.43473423678077416,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9021684578929351
99,0.26595910130744826,0.21574494616652085,0.3169069538284628,0.23122541336521302,0.1958810204627918,0.21534994343396802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.16090477730145405
100,0.15503986810018097,0.21574494616652085,0.21794111961008414,0.25655555673435404,0.2253015217561753,0.1722309636147691,0,0.0,0,0.0,1,0.006756756756756757,0,0.0,0,0.0,0,0.0,0.0016422353104721076
101,0.2788365182506654,0.21574494616652085,0.3448620793463681,0.25655555673435404,0.24367546308644467,0.28982681661453996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.039953557495985476
102,0.16406228604263146,0.1909173608360945,0.2312821437932017,0.23004756092823803,0.24367546308644467,0.24245898859216145,0,0.0,0,0.0,1,0.0049261083743842365,0,0.0,0,0.0,0,0.0,0.2098468225977834
103,0.36487904970523094,0.21574494616652085,0.32884203752193625,0.23004756092823803,0.24367546308644467,0.22261980354151797,0,0.0,0,0.0,2,0.008130081300813009,0,0.0,0,0.0,0,0.0,0.007089512502770938
104,0.20935578329083934,0.12576816040616282,0.28932649583091125,0.266434771532923,0.2843026215020881,0.2200514918841234,0,0.0,0,0.0,3,0.0076726342710997444,0,0.0,0,0.0,0,0.0,0.06778422750706672
105,0.14910430150137405,0.21574494616652085,0.17499441545280583,0.18639146459292055,0.24367546308644467,0.22261980354151797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.36061142437066707
106,0.24678207120508272,0.21574494616652085,0.21061427612412523,0.2512749490338267,0.24457795113550437,0.20814461695241046,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0009322280646714926
107,0.3597048770294319,0.21574494616652085,0.2350573441537071,0.2512749490338267,0.24367546308644467,0.2970803110636994,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.13569835620777432
108,0.2788365182506654,0.40348768730497697,0.202217310024581,0.2350220984838447,0.23662298349176727,0.4728186436609664,0,0.0,0,0.0,1,0.006024096385542169,0,0.0,0,0.0,0,0.0,0.9824779442257694
109,0.2788365182506654,0.21574494616652085,0.033855900217932194,0.2128753295097869,0.22615630770579814,0.21032403178392087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.021175150813014e-05
110,0.2788365182506654,0.3540375860871919,0.4336306941675754,0.23004756092823803,0.2872276212079584,0.22939079505276724,0,0.0,0,0.0,1,0.006622516556291391,0,0.0,0,0.0,0,0.0,0.42316664271031973
111,0.2788365182506654,0.21574494616652085,0.21825010674447023,0.2512749490338267,0.24367546308644467,0.2581448384958051,0,0.0,0,0.0,1,0.005714285714285714,0,0.0,0,0.0,0,0.0,0.30604683231491103
112,0.2788365182506654,0.21574494616652085,0.2389737941710559,0.2512749490338267,0.24367546308644467,0.2885479436408177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09674886031564814
113,0.22086121612533124,0.29610411481345456,0.10679528036301426,0.299502305769132,0.2667278402704329,0.2581448384958051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.006049535423457733
114,0.22755019035106044,0.21574494616652085,0.17430786462170833,0.26499367972029014,0.2274246692493292,0.419693353798582,0,0.0,0,0.0,1,0.009009009009009009,0,0.0,0,0.0,0,0.0,0.00416077090661111
115,0.2788365182506654,0.21574494616652085,0.15169797173543983,0.25655555673435404,0.24367546308644467,0.24245898859216145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00019057067226554473
116,0.2788365182506654,0.19917526060818935,0.28285926504502823,0.2512749490338267,0.24367546308644467,0.3258683646809542,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08839126847255584
117,0.2788365182506654,0.21574494616652085,0.43293222441287765,0.2512749490338267,0.24367546308644467,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.24788536985881354
118,0.2788365182506654,0.37458422320684975,0.11919553898381897,0.2512749490338267,0.24367546308644467,0.27554576303624034,0,0.0,0,0.0,1,0.011627906976744186,0,0.0,0,0.0,0,0.0,0.4169458919999225
119,0.2788365182506654,0.23247393432893076,0.06097873447184873,0.2512749490338267,0.24367546308644467,0.24245898859216145,0,0.0,0,0.0,1,0.007575757575757576,0,0.0,0,0.0,0,0.0,0.027656441392668107
120,0.2788365182506654,0.36563257613533395,0.22811245263927563,0.23239217125284975,0.24367546308644467,0.2143410513039542,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08430399887979059
121,0.10400643654128704,0.21574494616652085,0.2989111914568319,0.21121397811542186,0.24367546308644467,0.16112160345627685,0,0.0,0,0.0,1,0.00641025641025641,0,0.0,0,0.0,0,0.0,7.972301507594225e-06
122,0.39721780453194844,0.21574494616652085,0.2845412640783427,0.23004756092823803,0.22262539722531435,0.22939079505276724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5321723094749151
123,0.22086121612533124,0.21574494616652085,0.19275694595487008,0.29321600268368625,0.24367546308644467,0.18563217486592432,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.13302221465637026
124,0.2788365182506654,0.3313394512109474,0.4626668179199393,0.2778866484768425,0.17570691258332252,0.3310949307461476,0,0.0,0,0.0,1,0.0045662100456621,0,0.0,0,0.0,0,0.0,0.8764087857300958
125,0.2788365182506654,0.21574494616652085,0.13769070115080215,0.26301173569304853,0.2253015217561753,0.2374244257298053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00021839189414571346
126,0.20299183592452016,0.21574494616652085,0.11141155918347741,0.2512749490338267,0.2551773869823874,0.2581448384958051,0,0.0,0,0.0,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,0.0931066089646253
127,0.2198379632349361,0.20898490620916635,0.14727626723009546,0.26301173569304853,0.24367546308644467,0.2419203789374477,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.004915457582057714
128,0.23940511334892234,0.21574494616652085,0.154826875946699,0.22248863980239944,0.21862710338622787,0.21032403178392087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.4357246678020793e-05
129,0.280379977576664,0.23626678156177802,0.09383299147951094,0.23004756092823803,0.23662298349176727,0.21624991225206922,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.17109489994420093
130,0.1406966088086983,0.27171942647460284,0.19061761752075654,0.2512749490338267,0.24367546308644467,0.23028294992259202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0028680156840043647
131,0.2641363474459615,0.2303942180961564,0.14040891555253368,0.23122541336521302,0.24367546308644467,0.23075666880491857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0005620090972668484
