,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
921,0.2154220643429248,0.3127989408623411,0.21552875185903309,0.3327370836872454,0,0.0,0,0.0,2,0.014285714285714284,0,0.0,0.0004500462528031044,2237525323706
922,0.30267365593284473,0.24964002195475904,0.2639272206219223,0.27735021000439386,0,0.0,0,0.0,3,0.01694915254237288,0,0.0,0.002870710022513726,2237527953293
923,0.30267365593284473,0.24964002195475904,0.3264283720237854,0.2809103356268301,0,0.0,0,0.0,1,0.006802721088435374,0,0.0,0.6367329487258531,2236842518400
924,0.30267365593284473,0.24964002195475904,0.2513543331949845,0.227666037132642,0,0.0,0,0.0,0,0.0,0,0.0,0.44562430508000667,2237512979304
925,0.30267365593284473,0.24964002195475904,0.3274733131463374,0.2876726473165507,0,0.0,0,0.0,1,0.0053191489361702135,0,0.0,0.0026358709286845136,2237527195960
926,0.30267365593284473,0.24964002195475904,0.256156125571596,0.2375043653981055,0,0.0,0,0.0,1,0.0071428571428571435,0,0.0,0.017210567348627994,2237520134027
927,0.30267365593284473,0.2468920634966753,0.3281525171751874,0.3158431666138084,0,0.0,0,0.0,3,0.022222222222222227,0,0.0,0.4114031450172773,2237528442160
928,0.3202415121013865,0.24964002195475904,0.5186265496926779,0.24014780165552554,0,0.0,0,0.0,0,0.0,0,0.0,0.1981324161148471,2237528790445
929,0.26041623816913484,0.24964002195475904,0.2898857128839349,0.2719284723322129,0,0.0,0,0.0,1,0.006896551724137931,0,0.0,0.4323626905966976,2237527276873
930,0.27095826875320905,0.24964002195475904,0.397428978379726,0.2309123464528535,0,0.0,0,0.0,2,0.012048192771084338,0,0.0,0.2116185758714749,2237528246866
931,0.30267365593284473,0.24964002195475904,0.15145528742613235,0.3158431666138084,0,0.0,0,0.0,1,0.006369426751592357,0,0.0,0.004817841154714314,2233610134975
932,0.18860902161667675,0.24964002195475904,0.1812569723647467,0.28959051932973023,0,0.0,0,0.0,2,0.012903225806451613,0,0.0,0.003045428815477875,2237513237886
933,0.30267365593284473,0.32324548919807666,0.12274121635151898,0.3158431666138084,0,0.0,0,0.0,2,0.011111111111111113,0,0.0,0.6456287695368779,2237529705908
934,0.2080410099781991,0.2389803821319224,0.23282893352918066,0.2877480746167913,0,0.0,0,0.0,2,0.011235955056179777,1,0.005617977528089888,0.31263249440374685,2237528490187
935,0.30267365593284473,0.4198272003833419,0.462349907684007,0.23570403233109044,0,0.0,0,0.0,4,0.0223463687150838,0,0.0,0.3198613563813485,2237267084788
