,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf
1862,0.2445492757267292,0.24964002195475904,0.3665507532983078,0.29616469870860196,0,0.0,0,0.0,5,0.029069767441860465,0,0.0,0.07023468693959813
1863,0.17370894478083523,0.24964002195475904,0.30006903273992447,0.2577265778971316,0,0.0,0,0.0,1,0.00847457627118644,0,0.0,0.019655254922929098
1864,0.30267365593284473,0.24964002195475904,0.32644324702616684,0.2827512564544433,0,0.0,0,0.0,2,0.011695906432748537,1,0.005847953216374269,0.6144995584002283
1865,0.30267365593284473,0.24964002195475904,0.3074104556861175,0.2030278328278935,0,0.0,0,0.0,1,0.005154639175257732,1,0.005154639175257732,0.0006596806970641207
1866,0.23745593717727836,0.24964002195475904,0.20225759029651771,0.24014780165552554,0,0.0,0,0.0,1,0.002967359050445104,0,0.0,0.09995076136452163
1867,0.24390330707190558,0.4106274849953719,0.15570360443090128,0.2963048431426336,0,0.0,0,0.0,2,0.009259259259259259,0,0.0,0.5870618931445826
1868,0.30267365593284473,0.24964002195475904,0.26118196764549906,0.30177912952840874,0,0.0,0,0.0,1,0.005681818181818182,0,0.0,0.9215628526851958
1869,0.30267365593284473,0.6108031940274183,0.6423370740170439,0.2963048431426336,0,0.0,0,0.0,1,0.006535947712418301,0,0.0,0.009707385123749924
1870,0.18687845951177218,0.3247723036427032,0.46656895416386873,0.24014780165552554,0,0.0,0,0.0,2,0.009345794392523364,1,0.004672897196261682,0.00034010902808112413
1871,0.30755066767264855,0.24964002195475904,0.16932063107847883,0.2735457725731906,0,0.0,0,0.0,3,0.027522935779816515,1,0.009174311926605505,0.0003454648318638868
1872,0.2260907679751918,0.27395609487346684,0.5975265175803178,0.25469562076769453,0,0.0,0,0.0,2,0.01282051282051282,1,0.00641025641025641,0.0003463815083821514
1873,0.2738600978863458,0.24964002195475904,0.20775207851946,0.21241066056115737,0,0.0,0,0.0,4,0.03007518796992481,0,0.0,0.00349536874774027
